username,review,calificacion
Erika Rodriguez,Lugar favorito para desayunar y festejar,4
Edgar Hernández,Lo que hacen en su horno es exquisito..!,2
Ana Olivia Gomez,"Comida suculenta, para ocaciones especiales",4
Rodrigo Martinez Rojas,Excelente lugar,4
Andrea Temored,Excelente servicio,4
Manuel León Vega,Bonito lugar y que bien se come.Buen servicio,2
German Vite,"Ambiente muy agradable, siempre amables y comida deliciosa.",4
Isabel Andrea,"La comida es deliciosa, muy cerca del Zócalo",4
Carolina Martinez,"Delicioso, servicio impecable",4
Edgardo Barros,Excelente muy rico muy satisfecho,4
Oscar Ol,Muy buena calidad de los alimentos y bebidas pero exageradamente caro,3
Jimena Pacheco,"Delicioso e increíble lugar, el mejor servicio.",4
Ricardo Andaraca Urueta,"La cocina inmejorable, vinos deliciosos y ambiente super agradable",4
Mario Wong,"Alimentos exquisitos, lo malo su personal fe recepción.",2
Mina Aino,"El día viernes 1 de diciembre asistimos a este lugar a nuestra comida de fin año y aunque asistimos por un groupon, no es posible que no les digan a los meseros que no es porque ""no tengamos dinero"" ... fue pesimo el trato, el mesero…",0
Alfonso Manuel Cruz Corral,"Buen ambiente, buena música y buena comida que mas puedes pedir.",4
lula cazariego,Muy buen lugar :),4
Isa Herrera,Bonito y buen sabor. El agua natural....muy especial.,3
nadialuna,"Excelente lugar para un desayuno agradable y tranquilo,su corte grueso de tocino es delicioso, $150-200 pp",4
Edna Sanchez,Deliciosa la comida,4
Carmen González Cruz,Muy rico!!! Pero muy caro $$$,4
Jesús Reyes Maldonado,"Platillos originales y de temporada acompañados con una excelente cava internacional, me encanta el ambiente, su cocina, la atención esmerada y por supuesto su variedad de vinos... ampliamemte recomendado.",4
Mónica Rodríguez,"Lugar muy caro, cocina no muy buena",0
Maria Guadalupe Ríos Ortega,Comida deliciosa,4
RAFAEL LEDESMA GUZMAN,Excelente lugar para compartir los alimentos.,4
ricardo Garcia,Muy muy rica la comida y el lugar también esta bonito,4
Hugo Gonzalez,Excelente servicio y comida mexicana contemporánea deliciosa.,4
Jaime Urenda,Ay pribasida y se come bien,4
Charlie Dosveceslopez,"Excelente gusto en el menú de alimentos y bebidas. Ideal para reuniones de negocios o románticas: celebrar un aniversario, quizá.",4
Carlos Raúl,"Servicio, comida y ambiente de 10",4
Genaro Ramirez,"Nuestro lugar familiar para un rico desayuno, una suculenta comida y una cena romantica. Ademas el servicio es excelente.",4
Gloria Rosete,Buen servicio,4
Michelle Rojas,"Es un bonito lugar, en ocasiones hay eventos como catas de vinos, etc. La comida es buena, el concentrado de uva riquísimo. Lástima que no siempre la atención es la mejor, suelen olvidarse de lo que les ordena uno.",3
Maria Guadalupe Duran Hernandez,"Excelente lugar y una atención increible, lo unico malo es que no hay cambiadores de bebé...pero la comida exquisita",3
Rosario Flores,La comida está riquisima y los precios muy accesibles,4
Jaime Luna,muy buena comida muy buen servicio y un magnifico sommeluer.,4
Héctor Núñez,"Muy rico el desayuno, ambiente agradable, música, se puede platicar y hasta ser por un momento muy feliz.",4
Judith Rosas,Buen lugar para celebrar un evento el lugar es muy acogedor y tranquilo,4
Daniel Aragón,"Comida deliciosa buenas porciones, precios justos, personal atento y amable",4
Magaly Colin,Muy rica comida,3
JOSE HUMBERTO ROJAS,Un lugar muy agradable para comer..,4
Ligeia D.,Siempre es excelente. Llevo años viniendo y aquí he pasado muy buenos momentos.,4
Aaron Villeda,Muy bien atendido y muy delicioso,4
Havier Espinosa,Excelentes recuerdos de desayuno en familia. Muy recomendable,4
alvaro Hrdz,Me encantó es un buen lugar,4
Elba Luna,"Buena comida, atención y limpueza",4
ana zamarripa,La comida muy sabrosa con basrs de la cocina mexicana,4
Maria Elena Arroyo Cortes,Me encanta ls comida y lo accesible para llegar,4
ana bertha vicencio toledo,Se come muy rico los chiles enogada mmm,4
Mauricio López,Pretencioso pero sabroso,3
Marina Villanueva,"Es caro, muy caro! Pero aún así, todo lo que preparan es delicioso, desde un puré de papa hasta un rib eye, la atención es excelente y rápida. Me encantó.",4
NIcolas El de Six,"Muy buen local, buena ambientación, buen servicio, precio de vinos exagerado, comida e ingredientes nada fuera de lo normal, sólo los precios, nada extraordinario.",2
Veronica Sanchez,Todo muy delicioso!,4
Sergio Ramos,Muy buenos los desayunos. Agradable música en vivo...,4
Arturo González Ledesma,"Tiene Valet Parking gratuitamente. Pide tu vehículo cuando vayas a pagar, ya que tarda un poco en llegar.",4
Jorge Solano,Lugar muy agradable y tranquilo. Porciones no muy grandes y un poco caro.,3
Salvador Escobar,"El clásico de mi angelito Jimena , mi retoño",4
Mimi Cerezas,"Uno de los restaurantes mas representativos de la alta cocina mexicana, de los pocos y exclusivos con cava en la ciudad y excelente nivel de atención. I say it's a ""must"" in the downtown of Mexico city.",4
Fidencio Rodríguez,Muy recomendable por su buen ambiente y atención.,4
Edelmira Lopez,Feliz en compañía de mis hijos y agradeciendole a mi hijo José luis el Acerbis invitado ! Gracias hijo,4
Uriel Omar Hernández Trejo,Buena comida,3
Miguel Jimenez,"Un menú extraordinario, en un lugar agradable y bien atendido.",4
Hector Elizalde Montes De Oca,Comida excelente y magnífico servicio,4
Rosa Ana Bustos,"Maravilloso ambiente, deliciosa comida y excelente atención del personal.",4
MARIO ALBERTO BELLO DOMINGUEZ,"Gran zason, buena atención y buen precio",4
Angelica Mergut,"Buena comida, lo que no me gustó es que el mesero exigiera determinada cantidad de propina",2
Juan Sandoval,Excelente lugar para desayunar. Atención con los precios.,4
Liliana Ferro,Un lugar increíble. Música en vivo y la comida muy buena.,4
